trip_amount,trip_distance_km,payment_method,num_trips_last_hour,avg_trip_amount,distance_from_usual_area_km,time_since_last_trip_min,is_fraud
268616,0.25,0,9,629164,30.89,3.65,1
162586,6.79,0,2,118436,8.3,34.36,0
157667,2.02,1,2,140717,7.37,420.62,0
141011,0.55,0,0,94811,3.8,70.77,0
60855,2.77,2,1,91637,9.28,454.56,0
24524,1.37,2,1,87842,9.26,359.81,0
159799,4.51,0,1,148515,6.52,322.68,0
118595,0.5,1,2,114154,4.0,262.77,0
131150,0.5,1,2,114270,7.17,418.23,0
172669,4.25,0,2,48050,5.59,391.9,0
39435,0.74,0,0,110034,3.47,156.57,0
53161,2.23,0,0,126106,5.51,203.56,0
92872,10.4,1,0,34691,2.0,134.1,0
80479,0.5,0,2,124220,6.68,125.11,0
190737,0.81,0,2,146508,9.09,325.57,0
73855,11.78,0,2,98981,5.3,443.38,0
181383,2.39,2,0,128889,3.22,412.29,0
113435,2.28,2,2,98101,9.63,116.21,0
32790,4.03,1,2,20243,6.37,449.46,0
139482,2.89,0,0,93151,5.21,220.77,0
153280,7.44,1,1,143093,4.06,165.14,0
45195,1.65,1,1,102137,5.48,106.02,0
92619,0.82,2,2,101596,4.96,321.89,0
42428,4.04,0,0,120792,8.16,219.91,0
47756,3.18,2,1,83784,8.97,249.01,0
142193,2.23,2,1,131944,7.86,128.95,0
106615,2.37,0,1,66211,3.27,325.58,0
20907,12.06,1,1,84832,6.1,65.12,0
187909,7.89,1,2,140184,9.26,429.82,0
142763,1.12,1,0,131321,9.35,292.98,0
24796,2.93,0,1,41089,9.09,224.72,0
148252,7.0,0,1,101067,3.1,89.54,0
169963,3.66,0,1,132312,6.48,272.02,0
90037,13.57,1,1,148923,5.55,143.96,0
154578,6.22,0,0,149623,4.7,402.71,0
68628,0.76,2,0,71809,9.92,252.22,0
37439,2.55,0,0,121924,3.47,11.19,0
194560,9.73,1,1,147940,2.3,204.51,0
15808,2.56,0,0,118852,5.59,425.92,0
111844,3.56,0,1,68939,0.85,161.73,0
33160,8.44,1,1,95584,7.34,106.97,0
125347,0.5,0,0,129178,0.02,40.55,0
15847,0.5,2,1,129687,1.76,171.83,0
26550,1.54,2,0,108885,9.84,440.44,0
145498,7.26,1,2,62262,1.41,150.37,0
164780,1.62,1,1,128855,0.36,104.14,0
161915,2.67,2,1,43035,2.31,204.88,0
47174,2.11,2,0,115110,2.56,236.2,0
15976,8.05,0,1,149237,0.93,448.27,0
153601,4.67,0,2,147535,2.78,210.78,0
295467,0.45,0,13,545432,13.51,4.95,1
73985,10.74,1,2,132138,4.22,21.55,0
65821,0.5,2,0,27221,0.81,61.81,0
187351,2.71,2,0,89451,3.21,104.88,0
177258,7.96,2,2,35992,6.84,202.93,0
98914,3.08,2,2,118428,4.27,119.96,0
161556,1.65,0,0,58411,2.92,422.22,0
152875,12.54,0,2,24556,1.34,12.01,0
101991,5.51,0,1,82019,3.7,477.08,0
32775,3.9,1,2,94369,7.77,192.2,0
158139,13.11,1,0,137804,4.11,166.6,0
382839,0.92,2,9,711169,20.18,2.57,1
43926,2.12,0,0,119228,7.46,298.27,0
104972,2.15,1,1,25319,1.42,172.81,0
162085,1.74,2,2,87523,8.85,41.35,0
157144,1.67,0,2,120620,8.77,387.85,0
194677,0.77,0,0,137213,4.11,312.9,0
257731,0.71,0,10,570759,27.45,4.49,1
623753,0.74,1,5,601644,45.83,4.2,1
16360,2.97,0,2,64511,0.86,15.45,0
133879,3.24,2,0,63289,1.25,261.64,0
66589,5.54,2,2,86807,0.47,325.09,0
43917,8.72,0,0,99005,0.39,119.33,0
151577,17.36,2,2,146403,9.68,303.87,0
83663,2.89,0,1,32182,1.5,167.78,0
128573,9.61,1,1,134093,1.47,326.52,0
246729,0.97,1,10,732973,12.95,3.42,1
114453,13.62,2,2,21038,6.05,389.18,0
96345,7.14,0,2,95989,8.61,423.14,0
129876,5.79,1,1,107543,7.34,445.9,0
199273,2.7,1,2,65248,6.96,257.9,0
38471,1.81,2,0,68481,6.29,182.9,0
65167,8.22,1,1,119239,1.53,456.73,0
187835,4.35,2,0,77100,7.21,301.28,0
199042,0.5,0,2,26945,6.27,135.93,0
118193,2.86,0,0,24818,5.63,111.09,0
18203,0.78,0,2,27347,7.47,335.23,0
168592,0.5,0,1,44240,1.25,196.27,0
131674,24.25,1,2,125136,7.42,146.25,0
112199,3.91,1,0,138295,8.74,118.15,0
193620,8.37,0,0,62397,1.81,79.25,0
39635,2.99,0,0,118004,7.0,234.37,0
78771,5.04,1,1,148945,8.92,171.51,0
130867,23.22,0,2,130087,1.25,229.91,0
15864,5.31,1,1,100774,7.16,127.36,0
175080,0.89,1,1,32293,6.51,459.18,0
155993,7.72,0,0,130927,2.2,77.3,0
58456,13.25,2,1,32780,2.94,454.46,0
71973,1.95,1,2,48975,9.72,213.56,0
71525,1.27,2,1,83966,3.8,239.56,0
174311,1.54,0,1,33223,9.63,93.38,0
74391,0.91,1,2,76468,3.13,218.02,0
66661,1.19,0,0,64275,0.89,61.52,0
151839,5.83,1,0,51109,8.1,463.83,0
122064,2.3,0,0,81892,8.76,184.44,0
81470,10.87,0,0,41920,2.14,110.71,0
121576,2.22,0,1,29499,4.28,360.89,0
185097,12.52,1,0,120096,3.33,165.14,0
98350,0.71,2,1,74865,9.05,295.14,0
15876,0.5,0,2,38262,2.88,71.52,0
150759,7.64,0,2,134435,6.9,222.87,0
657947,0.55,2,14,419441,47.36,0.79,1
24705,5.99,1,2,40867,3.18,378.27,0
128097,2.74,0,0,25395,3.85,73.98,0
88723,1.11,0,2,137838,3.54,308.43,0
119436,1.31,0,2,103961,3.4,13.41,0
71948,8.07,0,0,135705,3.63,24.04,0
154354,14.16,1,1,30059,2.98,286.21,0
32255,15.11,0,0,31749,7.1,417.08,0
31630,2.35,0,2,134186,4.66,226.97,0
114940,5.28,0,1,118018,1.15,207.4,0
74379,1.84,1,0,79540,8.69,52.26,0
185776,9.59,2,0,120829,5.08,389.76,0
50589,4.49,0,2,105585,2.28,236.19,0
158524,9.86,0,0,118565,9.42,122.23,0
195305,6.85,2,0,21772,0.97,384.32,0
75446,1.41,1,2,71911,2.59,220.52,0
184741,0.5,0,0,139371,3.43,77.63,0
73631,20.43,0,2,108052,4.26,53.44,0
238185,0.9,2,5,700200,42.82,3.55,1
15064,1.61,0,2,149516,9.23,311.73,0
881748,1.14,2,6,788341,11.0,0.46,1
24732,0.94,0,1,79979,2.5,247.7,0
20528,3.54,0,1,135961,4.28,374.29,0
199194,2.72,2,1,74288,3.62,429.16,0
156508,0.68,1,2,56300,7.43,288.64,0
77244,5.62,2,0,146932,1.78,436.97,0
140998,10.73,1,0,121812,8.24,217.52,0
112489,13.21,1,1,83801,9.77,413.45,0
184810,4.06,0,2,77610,4.31,25.41,0
61068,0.5,0,0,30892,7.87,327.92,0
109800,2.44,1,1,128240,8.68,195.05,0
16198,3.99,1,0,52274,2.08,353.63,0
149578,17.26,1,0,34672,3.61,342.88,0
121945,2.94,0,2,112075,5.22,269.65,0
130303,2.17,2,1,92982,2.0,412.6,0
149279,12.82,1,1,108157,0.77,396.91,0
85554,2.91,0,1,37811,7.35,469.49,0
43931,15.63,2,2,35909,0.36,132.79,0
49072,1.91,2,0,41309,3.87,260.83,0
150406,6.85,0,1,93360,9.77,342.87,0
198920,9.27,0,0,53761,3.37,447.48,0
98115,10.9,1,0,98655,0.33,417.69,0
46789,1.76,1,1,85786,7.67,243.1,0
27902,20.67,1,0,71449,0.04,249.09,0
104046,6.79,1,1,23685,1.71,89.73,0
147500,0.82,2,1,126075,0.04,417.96,0
276575,1.35,0,9,542616,37.67,4.9,1
68931,8.98,0,0,104762,9.69,343.67,0
124976,1.01,1,1,67015,2.33,302.34,0
115514,0.93,1,1,114629,4.17,143.87,0
55112,0.7,0,2,55802,6.38,442.95,0
90702,3.43,0,0,66134,5.44,237.86,0
176967,6.3,0,2,147490,1.59,431.0,0
154214,2.38,0,1,70464,1.0,125.14,0
186972,0.5,0,0,99605,4.25,95.06,0
180022,2.23,2,2,143501,4.4,290.16,0
60767,6.05,0,1,112205,0.96,237.05,0
711058,1.08,1,10,495483,25.92,2.54,1
128790,4.07,1,2,70622,4.4,327.79,0
192993,4.63,0,2,75510,9.52,468.53,0
51232,5.26,2,0,74338,0.89,162.94,0
78610,2.12,0,1,65818,8.3,303.74,0
89116,13.11,0,0,93069,8.63,380.87,0
19390,26.46,2,2,123972,5.46,146.51,0
103735,9.07,2,1,96387,7.45,150.74,0
189603,0.58,0,0,52413,7.91,444.15,0
165830,1.56,1,0,111342,8.07,68.86,0
51863,1.12,1,2,86956,2.97,159.68,0
67244,0.5,0,0,100556,6.99,267.52,0
195595,11.33,0,0,111932,0.26,245.91,0
26069,1.04,0,1,80147,3.67,319.81,0
913761,1.31,1,12,542913,20.89,2.47,1
179092,2.35,0,0,132665,7.32,453.36,0
144012,7.51,1,0,131947,1.93,197.58,0
196733,2.97,0,1,112272,8.16,313.17,0
195399,2.32,0,2,63193,5.54,355.3,0
154174,1.54,0,1,113837,7.12,329.72,0
104981,3.74,1,2,76243,7.5,351.77,0
130438,0.61,0,2,110480,0.6,267.62,0
161862,4.8,2,1,47273,2.33,454.81,0
69179,8.67,0,0,20787,7.64,226.31,0
99816,13.12,0,1,36182,0.53,409.39,0
138451,4.99,0,1,98111,3.51,121.28,0
65204,8.63,0,2,75630,0.5,385.26,0
136573,1.28,1,1,65863,1.96,306.04,0
42012,3.61,0,2,135024,0.15,427.46,0
92603,1.67,1,1,42592,0.27,306.62,0
33858,41.97,1,2,132969,8.7,125.93,0
171066,2.36,1,1,84623,3.91,37.75,0
70990,1.26,2,0,146806,1.84,336.43,0
186352,7.39,0,2,60469,5.57,126.24,0
160772,3.07,1,1,126534,5.76,439.32,0
73332,0.68,0,0,87177,4.03,464.99,0
126653,7.77,1,1,51358,3.99,461.25,0
96518,3.29,0,2,131616,2.54,107.67,0
164119,7.78,0,0,92478,3.85,265.73,0
141969,6.96,0,1,124141,7.72,458.77,0
135954,4.22,1,0,101268,2.78,11.06,0
149366,6.36,2,0,29293,0.88,75.66,0
92931,9.7,0,2,98748,0.64,267.22,0
91565,2.98,1,1,22104,3.64,211.0,0
79983,15.63,0,1,116435,8.03,93.94,0
442680,1.89,1,12,751611,17.79,0.18,1
82048,17.45,0,2,78607,1.26,64.89,0
131880,1.33,2,0,37066,6.16,151.89,0
73133,3.54,2,1,36806,5.68,46.63,0
50840,3.17,2,2,110105,5.91,209.85,0
192109,0.5,1,2,30993,5.01,463.25,0
122658,1.06,1,0,83736,9.58,337.69,0
20967,8.86,1,1,102148,8.56,168.15,0
375588,1.79,1,6,663276,26.27,3.97,1
139808,0.5,0,0,86288,5.22,34.69,0
86963,8.7,2,2,138620,5.24,87.9,0
144003,15.19,1,0,116156,7.37,81.93,0
184167,3.8,0,2,118884,3.53,272.14,0
54894,4.55,0,1,130994,7.31,63.9,0
112750,0.6,0,2,69832,3.78,40.62,0
157737,14.72,0,1,47245,9.06,457.51,0
260670,0.5,0,13,687742,24.74,3.16,1
944901,1.18,0,10,588889,27.07,0.0,1
156313,16.77,0,2,54358,3.96,462.45,0
117265,2.97,0,1,77933,3.41,236.08,0
160181,0.5,0,2,51029,9.57,303.86,0
139022,1.21,0,0,96694,5.84,39.64,0
929413,1.92,2,14,432687,13.41,3.35,1
42064,2.59,2,1,103251,3.68,353.17,0
193015,4.45,0,1,114045,4.52,307.45,0
121503,2.98,1,1,33512,6.77,362.94,0
146795,2.11,2,0,137946,4.18,302.91,0
811254,0.16,1,7,582617,26.85,2.08,1
152484,6.0,1,0,144748,8.4,358.88,0
43274,16.75,0,0,42983,2.42,422.12,0
55996,2.0,1,2,142520,7.73,382.66,0
172942,3.68,0,2,149031,4.35,345.98,0
25111,0.9,1,1,70634,2.76,352.26,0
99425,0.5,0,0,32429,6.11,331.97,0
50317,0.91,1,0,136308,9.66,158.5,0
120315,0.5,0,2,43224,8.28,126.74,0
101137,4.8,1,0,69669,1.51,385.27,0
151610,5.32,2,0,85692,2.5,445.04,0
72075,32.73,1,0,85753,8.13,423.68,0
92954,23.98,1,2,102980,7.64,384.05,0
58367,2.92,0,2,49696,5.95,199.6,0
34023,1.3,1,1,62993,3.63,203.5,0
56955,3.37,1,1,65604,7.19,379.95,0
181211,11.4,2,0,56589,3.49,245.47,0
689953,1.42,2,14,549525,27.48,2.56,1
602751,0.6,1,11,327125,11.53,0.27,1
152054,5.95,1,0,130037,5.89,453.66,0
174885,0.83,2,1,69914,4.62,381.07,0
19280,2.4,0,1,91593,4.36,324.31,0
38039,1.07,2,2,28477,1.93,134.53,0
94066,14.9,1,1,43934,2.3,471.44,0
51898,1.08,0,0,147665,4.8,383.57,0
102773,1.0,2,1,75068,1.5,293.97,0
128721,11.84,2,1,82621,9.32,301.04,0
105683,14.89,2,1,92501,1.96,371.67,0
140680,6.23,2,0,135692,9.91,362.72,0
18546,32.46,0,2,135791,6.91,218.6,0
115213,0.5,1,1,118575,6.68,77.06,0
148189,6.35,2,1,93990,0.75,59.6,0
199379,1.04,1,2,90882,6.71,233.8,0
34464,2.36,2,1,92386,4.49,148.5,0
17151,1.74,0,0,125215,8.82,53.03,0
68778,10.16,1,2,149110,2.41,257.22,0
75827,0.62,0,0,43874,3.82,439.25,0
164514,1.85,0,2,134235,6.63,321.29,0
61544,7.06,0,1,113746,9.92,78.31,0
60561,6.9,0,0,69230,9.5,377.38,0
176031,3.9,0,1,55581,1.67,106.32,0
94391,8.38,1,1,33486,4.32,252.02,0
136723,0.5,1,0,40640,3.83,455.1,0
53487,0.5,0,0,93858,4.01,363.17,0
126399,0.54,0,0,34219,6.6,395.69,0
180489,8.53,0,1,107707,3.68,244.01,0
150302,3.42,0,1,92072,6.2,479.78,0
40815,2.43,1,0,86998,1.54,118.1,0
39355,1.34,0,1,62700,8.39,337.49,0
33841,0.7,1,0,100347,1.22,429.27,0
185017,4.33,0,1,33211,3.8,295.62,0
127809,5.11,2,0,111214,8.63,451.8,0
18216,0.5,2,1,136420,4.54,455.15,0
170138,0.5,1,2,108418,7.76,421.17,0
75408,6.52,1,0,126498,7.63,338.27,0
340456,1.77,1,13,756621,47.36,2.89,1
172594,1.9,1,0,67328,5.86,110.81,0
154470,3.3,0,0,133119,3.33,312.24,0
167002,1.08,2,0,55005,9.23,137.09,0
163788,0.5,2,1,98943,0.4,58.24,0
42586,2.14,1,1,95873,2.58,353.82,0
86717,1.98,0,2,88719,6.37,125.5,0
184148,2.57,1,2,112474,7.67,73.63,0
32349,3.51,2,2,108412,3.68,271.12,0
195642,8.05,0,2,83215,0.48,65.19,0
56897,11.77,0,1,112633,0.51,272.93,0
129327,0.98,2,1,95916,7.26,345.22,0
75506,2.53,0,2,138192,4.38,42.99,0
196807,0.5,1,2,110492,4.02,328.12,0
112043,5.19,2,1,88600,7.01,304.82,0
42663,2.14,0,0,62602,2.07,94.17,0
171651,2.82,0,1,96219,4.9,337.92,0
89287,0.5,2,0,142334,3.14,336.27,0
172616,9.26,0,0,147167,4.25,223.07,0
97051,6.59,1,1,52577,4.65,215.07,0
187605,0.88,1,1,44776,2.19,207.88,0
25266,0.5,1,1,116134,1.34,81.27,0
196930,0.62,1,2,134870,0.63,471.17,0
100835,3.38,0,2,138486,9.7,161.73,0
83290,8.36,0,1,87666,8.78,411.46,0
22721,6.36,0,1,77955,2.95,171.65,0
57168,5.09,1,1,98340,0.34,356.17,0
72826,8.02,1,2,76698,4.46,441.86,0
149710,3.58,0,0,102467,9.99,214.79,0
144017,5.48,0,1,87365,4.92,102.74,0
178814,9.0,0,2,77139,9.93,155.72,0
317562,1.75,1,9,407663,19.31,1.33,1
149451,4.65,0,1,117185,3.7,142.01,0
142730,4.87,0,2,79365,1.06,282.71,0
181406,13.24,1,2,88020,7.15,411.34,0
39225,3.03,1,0,23386,7.28,288.13,0
29316,0.5,1,2,125024,1.05,385.52,0
145924,10.23,2,0,55975,7.8,71.08,0
72295,0.5,0,0,106067,0.07,295.76,0
93481,0.5,0,0,61899,0.74,67.87,0
127451,1.09,0,0,108801,8.41,444.12,0
190892,0.5,1,2,147147,5.44,461.85,0
176588,3.69,1,1,140159,5.97,115.95,0
150787,10.44,1,0,66251,8.43,317.83,0
94682,1.4,0,1,22639,1.38,101.5,0
161650,0.5,0,1,49500,6.46,313.81,0
48271,1.45,2,1,59824,6.83,150.86,0
164410,1.71,0,0,45530,1.77,406.92,0
102922,10.04,0,0,135215,6.04,282.02,0
63390,5.35,1,1,60110,8.83,72.35,0
100779,0.8,1,0,68793,5.37,199.91,0
160907,1.71,1,2,54162,4.83,250.59,0
136619,4.97,0,2,87412,9.59,418.83,0
40339,0.5,2,0,96416,9.07,377.97,0
142923,5.68,0,1,135456,4.22,233.3,0
169119,10.37,0,0,110339,1.66,31.57,0
42871,10.1,0,2,81637,4.69,65.42,0
26401,0.5,2,1,63531,3.24,241.64,0
654166,1.97,2,5,651447,26.4,3.41,1
19124,3.48,2,2,97604,6.84,100.56,0
18313,3.47,1,0,36069,4.49,86.19,0
163911,4.32,1,0,107158,9.25,95.74,0
151672,2.62,1,1,136211,4.75,18.12,0
189189,6.26,0,1,73262,1.91,295.3,0
80828,1.94,0,2,60013,3.79,113.37,0
146145,6.88,2,0,88309,3.38,155.24,0
617023,0.72,2,14,479169,24.35,4.8,1
118657,0.69,0,0,34485,2.15,181.41,0
96204,2.95,1,0,122040,3.65,60.89,0
91822,0.5,1,0,54135,6.61,215.12,0
60404,2.9,0,0,31248,3.43,209.83,0
122489,2.87,0,0,47067,9.15,468.85,0
497947,0.22,0,10,350522,44.12,2.93,1
40934,2.19,1,2,117170,7.85,248.94,0
153694,10.89,2,0,145120,1.57,173.81,0
134474,2.54,1,0,57381,7.14,285.15,0
69231,4.02,1,0,120786,9.03,357.57,0
131628,1.5,2,2,39022,0.06,119.46,0
19897,0.85,0,0,147137,2.71,434.34,0
197846,5.36,0,1,45429,8.2,414.85,0
47120,2.73,2,1,105597,9.02,395.14,0
189197,4.8,0,0,20638,3.32,106.36,0
27634,4.69,0,1,124909,4.64,190.94,0
146018,3.36,0,0,117352,9.85,457.11,0
56093,1.8,1,1,56908,7.18,12.37,0
193573,1.1,1,2,30428,4.07,129.33,0
73311,1.01,0,1,76792,2.39,22.21,0
22322,3.85,0,0,26058,0.71,185.44,0
21202,1.76,2,1,26504,9.67,306.58,0
173278,4.09,0,0,128183,2.47,77.17,0
27889,7.96,2,2,90282,5.46,419.26,0
168177,3.47,0,0,32666,5.32,246.52,0
42770,3.19,2,0,142894,4.24,85.3,0
66102,14.99,0,0,99961,7.93,382.46,0
196528,2.36,1,2,127201,9.03,406.56,0
149117,0.5,2,0,104805,3.06,273.72,0
438549,0.18,0,6,640866,48.27,3.83,1
65029,1.27,0,0,54140,9.59,153.44,0
103016,4.55,0,2,60161,2.17,336.9,0
178737,13.87,0,0,76950,3.3,191.98,0
146540,6.83,0,2,94643,7.81,306.24,0
143587,8.97,2,2,41630,7.96,431.64,0
81598,2.75,1,2,103692,9.37,28.62,0
136035,3.07,1,0,144067,8.29,53.77,0
46983,0.5,1,2,133311,3.86,447.44,0
120312,5.52,1,1,55311,5.73,70.47,0
118638,6.82,0,1,82258,2.68,74.35,0
142245,3.77,1,1,91484,4.73,227.42,0
59897,9.58,0,2,102162,7.44,95.1,0
36605,0.58,0,2,110086,3.03,399.92,0
193950,0.5,1,0,117146,9.81,337.89,0
43341,0.69,0,2,125868,3.46,33.52,0
77370,9.94,0,0,32356,3.49,97.08,0
176155,1.03,1,0,131109,9.68,418.29,0
124952,0.5,0,0,55022,7.15,23.71,0
54828,7.89,0,0,62349,1.88,255.64,0
103760,5.99,0,1,51797,7.55,129.51,0
170561,0.87,0,2,82489,3.5,124.26,0
198009,7.21,0,1,53997,7.93,91.43,0
133973,1.74,0,1,105384,1.52,264.44,0
61908,0.5,0,2,64636,4.28,311.88,0
165317,0.5,1,0,111973,5.21,314.79,0
164615,0.65,1,1,125412,9.46,41.32,0
179503,8.56,2,0,84257,2.39,214.11,0
40207,2.53,1,1,107983,9.69,186.27,0
82544,2.37,2,1,139022,3.25,74.34,0
58209,7.88,0,0,132984,6.13,50.56,0
55010,5.2,1,2,68868,1.88,201.87,0
82592,10.7,0,1,125164,9.73,23.57,0
23794,0.5,0,0,87160,4.59,457.62,0
171883,0.91,0,1,56238,1.08,178.63,0
172586,9.61,0,2,69958,8.85,438.26,0
189520,16.16,2,1,94977,4.32,119.54,0
28006,1.75,0,2,100427,6.83,408.12,0
120694,0.5,1,0,136221,0.68,53.47,0
16196,0.5,0,0,29365,8.87,91.89,0
124105,0.5,1,0,65121,2.2,83.75,0
33031,5.38,2,2,50551,4.12,86.73,0
86451,1.45,2,0,33292,0.6,376.57,0
74910,2.32,0,2,41926,9.48,269.14,0
76206,2.32,2,2,63384,1.26,438.32,0
50481,1.42,0,2,99683,6.16,311.64,0
624339,1.22,0,8,453497,24.42,3.69,1
18001,3.69,1,0,84594,3.01,325.88,0
153926,0.5,1,2,31643,6.89,184.37,0
184483,3.06,0,0,120413,6.9,188.51,0
180534,2.72,1,2,87094,6.03,21.23,0
925999,1.13,1,7,327982,15.52,4.13,1
975472,0.74,0,7,313226,37.25,0.22,1
120066,5.35,2,1,55407,6.03,269.9,0
33146,4.61,0,2,47120,0.57,474.9,0
109874,6.78,0,2,46029,1.78,88.29,0
612970,1.37,1,8,543435,31.7,0.96,1
51849,3.58,0,2,90048,0.47,202.47,0
187609,1.4,0,1,40679,2.91,386.59,0
86448,2.54,1,0,149354,4.71,72.0,0
345978,1.9,0,10,761516,43.0,3.91,1
107787,0.5,2,0,65943,9.29,179.92,0
175814,6.08,2,2,130502,8.64,247.27,0
65055,13.39,0,1,125856,5.1,403.61,0
46880,17.46,0,1,50406,5.59,385.57,0
133325,8.36,0,1,129589,7.42,317.38,0
143063,8.28,1,2,56844,5.17,198.57,0
28326,0.9,1,0,28794,7.44,445.24,0
61772,1.98,1,2,24361,8.22,257.42,0
37090,7.17,1,1,87691,3.42,329.17,0
146475,0.5,1,1,64141,1.72,110.04,0
112792,0.5,0,2,119317,3.05,118.75,0
180606,5.09,2,1,89655,3.87,87.71,0
140193,2.85,0,1,121261,9.3,383.08,0
65496,5.75,0,0,109308,0.64,54.72,0
77572,1.48,2,1,148140,8.46,172.98,0
92605,0.5,1,0,82599,5.3,476.21,0
33192,8.84,0,2,64012,1.04,325.64,0
185446,7.63,1,1,43694,2.09,57.7,0
144302,3.1,1,1,105516,2.78,340.06,0
149165,10.62,1,1,90091,4.3,360.66,0
137031,1.26,1,2,111998,9.78,427.44,0
96980,2.29,0,1,121750,0.95,39.34,0
85196,1.39,2,2,104706,0.14,88.38,0
116728,0.5,0,0,126396,4.17,192.95,0
151469,5.29,0,1,47584,0.11,285.76,0
80874,4.48,0,1,137100,0.95,82.28,0
106224,2.94,1,2,51091,3.82,206.46,0
135701,9.83,0,2,63206,6.09,66.89,0
66211,3.4,2,1,36324,4.37,136.69,0
169144,2.99,0,1,42972,3.43,348.66,0
54492,5.72,1,2,111609,6.94,387.21,0
174575,0.5,1,1,39093,5.12,438.05,0
15876,1.63,1,2,148375,1.53,287.66,0
134085,8.97,1,0,142620,4.11,348.04,0
102621,0.7,0,2,28895,9.43,393.72,0
60716,8.55,2,1,122618,5.51,82.25,0
190506,5.03,0,1,69149,3.13,377.81,0
54446,8.08,0,1,124935,2.41,332.54,0
105931,0.5,2,2,28618,2.98,262.03,0
118359,6.11,0,0,101162,7.95,131.66,0
191713,7.54,0,1,113226,5.81,362.92,0
905740,0.98,0,14,322213,49.61,4.87,1
28386,6.5,1,0,135521,1.78,142.37,0
92019,3.35,2,1,21439,1.54,20.97,0
175111,0.5,2,0,117136,7.93,432.43,0
155775,5.21,0,0,39040,7.88,185.29,0
227406,0.16,1,13,798930,46.47,1.74,1
122926,16.77,2,0,68262,3.34,13.15,0
36294,19.1,1,0,49127,7.92,209.73,0
33209,0.5,1,1,59402,8.67,288.66,0
192999,0.72,0,0,53912,2.42,409.33,0
144425,3.61,0,2,49488,2.61,65.59,0
35144,4.95,2,0,104657,3.67,385.26,0
77577,5.0,0,2,64958,8.01,267.5,0
140692,6.38,0,1,136224,0.68,354.14,0
182522,0.96,0,1,90236,8.41,292.82,0
27370,1.78,1,1,87377,7.98,437.23,0
30397,3.86,0,1,140147,3.82,220.45,0
35664,0.76,0,0,134120,2.6,261.5,0
115760,8.34,2,0,23712,2.83,336.59,0
100849,7.68,2,1,99136,7.02,240.1,0
45402,5.73,2,0,98922,5.71,315.54,0
114122,2.02,0,2,140164,4.97,18.4,0
78344,4.36,2,2,112736,7.53,292.73,0
568461,0.36,0,11,738032,33.24,2.02,1
21121,4.58,2,0,27021,7.22,401.44,0
33379,0.5,0,0,31153,5.7,118.0,0
86667,1.25,0,0,80596,0.99,349.77,0
110104,2.14,1,1,147858,9.2,424.37,0
56487,5.19,1,2,148874,8.18,64.76,0
159378,1.39,0,0,82067,1.61,459.32,0
120453,0.7,0,2,134921,0.91,101.81,0
157258,3.43,2,2,47631,2.85,340.43,0
88586,6.95,2,1,60745,0.39,408.86,0
179769,2.48,0,1,69646,8.97,17.69,0
163071,9.77,1,1,110874,7.64,454.57,0
117346,14.17,0,1,127159,9.19,186.18,0
141332,6.26,2,0,70967,2.54,271.76,0
42289,8.24,0,1,80573,0.47,364.39,0
157869,4.04,0,2,29678,1.15,189.87,0
127314,4.29,1,2,56188,1.12,268.9,0
51862,0.5,0,0,124627,0.12,101.24,0
65473,3.78,2,0,25399,1.51,93.36,0
184519,3.75,0,0,118180,2.51,463.23,0
51054,4.1,2,1,85955,5.85,145.62,0
95573,1.27,0,2,55181,9.9,446.47,0
170517,2.45,0,0,80812,8.75,73.58,0
73186,14.88,1,2,78621,2.78,267.71,0
45247,9.55,1,2,146837,9.29,35.2,0
106349,3.02,1,0,111433,9.18,335.56,0
50285,2.71,2,1,73677,6.13,369.06,0
196985,7.65,1,2,141443,7.11,332.84,0
135584,2.54,0,2,139512,1.41,408.08,0
108548,4.59,0,1,86475,6.43,111.52,0
96139,10.24,0,1,142013,8.84,74.1,0
129193,1.07,1,0,99889,4.06,257.42,0
81136,6.77,2,1,114668,4.28,67.66,0
55132,29.89,2,2,80625,0.14,168.68,0
62871,0.5,0,0,101159,8.16,80.91,0
35083,0.5,2,1,71109,6.03,315.01,0
180696,5.97,0,1,40268,8.18,48.71,0
190556,2.93,2,0,66220,3.13,101.87,0
60032,1.01,0,2,71067,1.87,451.73,0
195946,3.65,0,1,120722,7.89,268.03,0
116960,11.09,2,2,72209,4.61,343.87,0
59576,3.7,0,0,81532,4.39,172.47,0
108546,14.08,0,2,118844,9.37,195.58,0
29235,4.22,1,2,89616,6.61,318.24,0
41004,1.03,0,0,64759,5.51,73.65,0
56205,9.12,2,2,20956,6.86,136.45,0
183918,2.39,0,1,117037,3.57,40.5,0
190594,4.63,0,2,139781,4.74,281.83,0
328882,0.87,0,11,575290,47.57,1.07,1
59770,2.77,2,0,106700,7.69,393.08,0
74908,0.95,0,2,86690,2.28,404.05,0
76451,4.91,1,2,127886,6.1,19.5,0
117294,1.9,0,0,41749,6.9,62.68,0
46354,2.16,1,0,65881,5.74,56.34,0
121778,1.08,0,1,32224,3.48,152.91,0
83507,2.1,1,1,55263,9.09,399.99,0
130624,8.61,2,1,82376,9.53,319.96,0
119632,15.44,0,1,139374,8.25,360.46,0
100035,2.9,0,1,47093,7.88,11.58,0
37047,6.91,2,1,109706,4.84,371.28,0
44104,12.01,1,2,111948,2.28,393.43,0
79086,1.46,1,1,35619,0.22,113.88,0
151962,0.72,2,1,146793,8.36,345.7,0
76955,1.39,0,0,42245,7.47,125.52,0
