demand_index,supply_ratio,hour_of_day,is_holiday,is_event,surge_multiplier
3.522,0.996,20,0,0,1.375
1.599,0.616,11,0,1,1.853
4.111,0.883,6,0,1,2.113
0.986,0.757,10,0,0,1.392
4.013,0.122,21,0,0,2.049
0.28,0.479,14,0,0,1.018
0.784,0.425,6,1,0,1.57
4.463,0.957,21,0,0,1.44
0.545,0.405,7,0,0,1.464
1.228,0.719,22,0,0,1.25
0.213,0.631,22,0,0,1.177
2.993,0.763,23,0,0,1.39
1.639,0.155,11,0,0,1.936
3.167,0.938,5,0,0,1.293
0.429,0.994,13,0,0,1.137
1.976,0.599,4,0,1,1.773
1.858,0.248,3,1,0,2.036
2.684,0.882,23,0,0,1.421
1.475,0.683,3,0,0,1.363
4.924,0.662,8,0,0,1.746
1.58,0.896,14,0,0,1.411
3.482,0.758,17,0,0,1.777
1.832,0.928,6,0,0,1.27
2.668,0.962,19,0,0,1.595
1.133,0.41,15,0,0,1.303
0.864,0.278,10,0,0,1.319
4.862,0.447,3,1,0,1.975
2.705,0.971,7,1,0,1.87
2.304,0.272,2,0,0,1.665
3.208,0.632,20,0,0,1.533
1.117,0.176,4,0,0,1.498
4.11,0.849,2,0,0,1.602
1.241,0.701,19,0,0,1.612
2.713,0.57,8,0,0,1.812
0.636,0.667,2,0,0,1.269
2.873,0.205,9,0,0,1.749
2.415,0.875,16,0,0,1.295
1.403,0.406,20,0,0,1.294
1.538,0.252,20,0,0,1.401
0.049,0.113,10,0,0,1.215
0.137,0.155,8,0,0,1.551
3.004,0.704,10,1,0,1.796
3.592,0.747,23,0,0,1.572
2.735,0.234,6,0,0,1.715
0.41,0.645,0,0,0,1.263
4.704,0.535,13,1,0,2.008
3.567,0.943,10,0,0,1.415
1.187,0.699,13,0,0,1.351
3.357,0.568,22,1,0,1.857
0.557,0.355,17,0,0,1.497
3.897,0.516,8,0,0,1.908
2.405,0.322,11,0,0,2.009
2.047,0.711,13,0,0,1.582
0.046,0.635,11,0,0,1.036
3.262,0.367,2,0,0,1.586
4.145,0.111,8,0,0,2.044
1.441,0.985,15,0,0,1.397
0.059,0.148,20,0,0,1.207
3.877,0.592,3,0,0,1.539
3.178,0.867,20,1,0,1.751
3.884,0.659,12,0,0,1.596
2.692,0.628,17,0,0,1.755
2.305,0.744,7,0,0,1.786
1.097,0.377,23,0,0,1.273
0.394,0.451,23,0,0,1.253
2.357,0.176,7,0,0,2.006
4.342,0.104,15,0,0,2.048
0.297,0.338,22,0,0,1.266
4.945,0.833,12,1,1,2.367
4.735,0.65,1,0,0,1.622
3.204,0.225,23,0,0,1.836
4.571,0.484,21,0,0,1.653
2.768,0.118,20,0,0,2.002
2.023,0.822,12,0,0,1.33
2.858,0.515,17,0,0,1.928
4.383,0.349,18,0,0,1.997
4.788,0.791,3,0,0,1.516
4.19,0.973,3,1,0,1.829
0.898,0.463,20,0,0,1.418
2.959,0.789,1,0,0,1.307
2.224,0.389,8,0,0,1.892
2.406,0.782,8,0,0,1.653
2.141,0.969,20,0,0,1.345
0.338,0.685,3,0,0,1.05
4.23,0.315,15,1,0,2.127
4.892,0.721,7,0,0,1.724
1.049,0.86,6,0,0,1.038
3.11,0.463,12,0,0,1.536
2.683,0.66,4,0,0,1.456
4.482,0.327,7,0,0,2.059
3.521,0.509,20,0,0,1.594
3.748,0.249,1,0,0,1.707
4.76,0.852,15,0,1,1.996
3.317,0.187,21,1,0,2.166
2.268,0.15,17,0,0,2.08
0.26,0.581,9,0,0,1.391
4.532,0.624,8,0,0,1.693
2.949,0.926,14,0,0,1.432
3.412,0.283,22,0,0,1.839
2.526,0.8,2,0,0,1.337
1.968,0.68,14,0,0,1.585
2.519,0.768,12,0,0,1.384
0.243,0.242,23,1,0,1.604
3.99,0.502,0,0,0,1.721
0.79,0.42,14,1,0,1.544
1.663,0.73,8,0,0,1.555
0.435,0.634,6,0,0,1.291
4.1,0.971,17,0,0,1.64
0.842,0.225,7,0,0,1.674
1.995,0.526,14,0,0,1.315
2.077,0.724,13,0,0,1.439
1.582,0.432,21,0,0,1.416
4.301,0.931,5,0,0,1.568
3.859,0.867,13,0,0,1.421
3.718,0.886,3,0,0,1.524
1.126,0.648,20,0,0,1.264
0.948,0.525,15,0,0,1.042
1.233,0.431,13,0,0,1.409
1.931,0.208,22,0,0,1.813
2.394,0.953,16,0,0,1.265
1.251,0.337,15,1,0,1.693
2.289,0.822,1,0,0,1.529
0.922,0.111,0,0,0,1.702
1.345,0.443,14,0,0,1.38
1.304,0.614,8,1,0,1.868
3.636,0.383,12,1,0,1.936
2.292,0.275,16,0,0,1.908
3.076,0.164,2,1,0,2.266
3.347,0.99,5,0,0,1.612
0.343,0.898,21,0,0,1.105
3.974,0.381,8,0,0,1.796
1.42,0.114,8,0,0,2.006
2.549,0.587,19,0,0,1.824
1.692,0.389,16,0,0,1.626
3.868,0.204,8,0,0,1.916
1.141,0.811,1,0,0,1.282
4.819,0.404,14,0,0,1.601
2.001,0.976,9,0,1,1.974
3.558,0.736,9,0,0,1.784
3.207,0.856,3,0,0,1.598
3.713,0.66,6,0,0,1.586
2.755,0.606,1,0,0,1.395
1.919,0.485,8,0,0,1.735
0.898,0.175,4,1,0,1.745
2.597,0.764,9,0,0,1.612
0.304,0.406,8,0,0,1.374
0.294,0.277,7,0,0,1.345
3.067,0.203,2,1,0,2.184
2.402,0.171,18,0,0,2.074
2.531,0.528,17,0,0,1.825
1.593,0.853,13,1,0,1.756
3.953,0.216,10,1,0,2.161
1.006,0.563,22,0,0,1.181
2.931,0.441,1,0,1,1.991
4.302,0.586,20,0,0,1.805
4.17,0.152,1,0,0,2.147
0.143,0.582,14,0,0,1.199
1.395,0.595,23,0,0,1.3
3.574,0.883,17,0,0,1.852
3.704,0.28,15,0,0,1.77
2.414,0.833,1,0,0,1.44
1.012,0.776,12,0,0,1.331
1.395,0.923,19,0,0,1.6
4.005,0.922,6,0,0,1.554
0.961,0.79,8,0,0,1.574
4.712,0.933,18,0,0,1.739
2.504,0.333,1,0,0,1.615
1.417,0.24,21,0,0,1.537
1.948,0.352,0,0,0,1.441
1.283,0.856,20,1,0,1.293
1.922,0.382,7,0,0,1.837
0.654,0.837,18,1,0,1.648
4.116,0.435,20,0,0,1.773
4.818,0.82,8,1,0,2.135
3.296,0.862,0,1,1,2.285
4.043,0.71,16,0,0,1.661
1.14,0.982,19,0,0,1.537
0.314,0.757,16,0,0,1.008
3.136,0.321,23,0,0,1.858
4.088,0.986,6,0,0,1.575
4.172,0.715,2,0,0,1.485
2.664,0.492,15,0,0,1.487
3.111,0.543,20,0,0,1.443
1.841,0.79,1,0,0,1.421
4.153,0.778,4,0,0,1.533
3.488,0.857,4,0,0,1.235
0.929,0.317,8,0,0,1.549
1.397,0.953,14,0,0,1.231
0.759,0.335,20,0,0,1.359
2.529,0.532,15,0,1,1.866
1.011,0.29,17,0,0,1.654
0.794,0.491,18,0,0,1.635
0.802,0.685,5,0,0,1.249
1.329,0.543,16,1,0,1.727
4.045,0.324,21,0,0,1.929
4.691,0.448,20,0,0,1.716
4.979,0.635,13,0,0,1.637
0.201,0.908,15,0,0,1.094
2.845,0.481,1,0,0,1.486
1.332,0.617,17,0,0,1.472
4.945,0.92,17,1,0,1.849
4.922,0.857,2,0,0,1.798
4.671,0.267,13,0,0,1.948
0.071,0.426,17,0,0,1.151
0.773,0.81,18,1,0,1.802
2.762,0.758,2,0,0,1.377
0.936,0.791,6,0,0,1.239
4.274,0.244,2,0,0,1.871
3.499,0.514,5,0,0,1.567
0.92,0.726,11,0,0,1.162
4.092,0.465,21,0,0,1.8
2.491,0.608,15,0,0,1.493
3.549,0.784,19,0,0,1.878
0.699,0.553,4,0,0,1.138
2.589,0.649,23,0,1,1.931
3.882,0.409,10,0,0,1.694
1.728,0.429,12,1,0,1.89
0.934,0.269,11,0,0,1.362
3.197,0.993,23,0,0,1.487
3.22,0.646,15,1,0,1.867
1.022,0.275,14,0,0,1.6
0.347,0.248,6,0,0,1.305
0.832,0.306,4,1,0,1.508
1.378,0.746,12,0,0,1.21
0.181,0.549,14,0,0,1.0
4.614,0.582,8,0,0,1.807
1.153,0.726,16,0,0,1.415
3.695,0.756,3,0,0,1.502
2.073,0.772,13,0,0,1.392
2.51,0.172,9,0,0,1.986
2.685,0.849,22,0,0,1.479
3.864,0.257,4,0,0,1.75
3.94,0.671,11,0,0,1.557
0.706,0.303,12,0,0,1.336
1.517,0.844,3,0,0,1.299
2.865,0.789,12,0,0,1.4
1.652,0.258,4,0,0,1.458
0.664,0.595,0,0,0,1.315
2.042,0.75,3,0,1,1.88
1.092,0.252,0,0,0,1.605
0.717,0.232,17,0,0,1.661
1.52,0.438,12,1,0,1.795
1.498,0.927,20,0,0,1.4
0.486,0.161,14,0,0,1.664
2.921,0.423,8,0,0,1.944
1.572,0.826,8,0,0,1.606
0.866,0.41,9,0,0,1.565
4.093,0.15,20,0,0,2.111
0.013,0.669,2,0,0,1.0
2.271,0.962,3,0,0,1.42
2.175,0.622,4,1,0,1.875
3.356,0.833,11,1,1,2.377
1.947,0.113,5,0,0,1.84
2.564,0.694,5,0,0,1.506
4.542,0.236,23,0,0,1.858
0.841,0.729,23,1,0,1.451
0.528,0.613,7,1,0,1.829
3.734,0.299,18,0,0,1.928
3.715,0.627,19,1,0,2.032
4.598,0.709,19,0,1,2.258
4.916,0.912,10,0,0,1.484
1.922,0.9,10,0,0,1.268
1.887,0.943,22,0,0,1.155
4.523,0.857,14,1,0,1.693
4.304,0.587,20,0,0,1.612
1.877,0.864,3,0,0,1.39
0.381,0.75,12,0,0,1.0
2.906,0.764,9,0,0,1.686
1.343,0.239,13,0,0,1.685
4.543,0.262,4,0,0,1.815
4.031,0.262,16,1,0,2.029
4.505,0.288,19,0,0,2.028
0.405,0.476,6,0,0,1.234
4.323,0.384,14,0,0,1.689
2.965,0.144,18,0,0,2.197
1.077,0.752,15,0,0,1.311
1.506,0.463,6,0,0,1.603
2.283,0.17,4,1,0,1.916
3.138,0.81,16,0,0,1.331
1.164,0.118,3,0,0,1.653
1.035,0.604,15,0,0,1.163
4.461,0.781,18,0,0,1.925
4.226,0.435,3,0,0,1.728
3.834,0.617,5,0,0,1.556
3.804,0.146,13,0,0,2.126
3.83,0.313,19,0,0,1.995
4.62,0.697,12,0,0,1.585
4.219,0.811,13,1,0,1.766
1.943,0.203,6,0,0,1.75
2.357,0.97,23,0,0,1.42
3.023,0.455,2,0,0,1.673
2.378,0.932,2,0,0,1.459
1.485,0.586,17,0,0,1.72
4.306,0.68,21,1,0,1.811
4.017,0.258,21,0,0,2.055
1.949,0.896,15,1,0,1.824
0.573,0.179,0,0,0,1.59
0.024,0.989,13,0,0,1.0
0.462,0.453,17,0,1,1.836
0.774,0.248,19,0,0,1.626
3.289,0.645,15,0,0,1.567
1.098,0.879,22,0,0,1.327
3.174,0.457,18,0,0,1.799
1.642,0.108,1,0,0,1.903
4.475,0.885,8,0,0,1.703
2.345,0.623,12,0,0,1.469
3.364,0.184,17,0,0,2.146
2.305,0.915,19,0,0,1.587
4.563,0.796,1,0,0,1.501
3.437,0.579,6,0,0,1.486
3.211,0.502,21,0,1,2.202
2.962,0.735,12,0,0,1.531
4.943,0.426,7,0,0,2.093
3.424,0.689,2,0,0,1.647
3.771,0.236,13,0,0,1.81
0.409,0.228,22,0,0,1.4
4.071,0.38,7,0,0,1.966
2.984,0.897,0,0,0,1.425
1.683,0.865,23,1,0,1.887
2.908,0.543,10,0,0,1.785
3.128,0.627,0,0,0,1.598
1.301,0.665,10,0,0,1.237
2.185,0.436,5,1,0,1.785
3.607,0.731,10,0,0,1.477
1.129,0.647,17,0,0,1.581
4.181,0.419,8,0,0,1.951
0.388,0.355,12,0,0,1.186
2.906,0.983,9,0,0,1.817
1.898,0.356,9,0,0,1.704
0.267,0.257,2,0,0,1.394
3.872,0.851,3,1,0,1.928
2.733,0.83,9,0,0,1.699
3.577,0.315,20,0,0,1.668
1.901,0.864,18,0,0,1.707
4.298,0.92,22,0,0,1.715
0.419,0.399,17,1,0,1.735
1.167,0.396,6,1,0,1.831
3.973,0.218,20,0,0,1.884
4.773,0.65,1,1,0,2.083
4.232,0.725,8,0,0,1.679
1.154,0.166,7,1,0,2.206
1.743,0.288,20,0,0,1.325
3.827,0.343,2,0,0,1.624
4.731,0.501,11,0,0,1.592
1.446,0.841,9,0,0,1.499
1.932,0.302,13,0,0,1.504
0.114,0.827,0,0,0,1.0
2.522,0.901,18,0,0,1.58
0.441,0.28,13,0,0,1.264
0.428,0.994,21,0,0,1.0
3.807,0.565,19,0,0,1.675
1.72,0.597,5,1,0,1.618
4.678,0.654,15,0,0,1.726
3.58,0.823,3,1,0,2.064
1.474,0.688,8,0,0,1.687
3.409,0.761,7,0,0,1.671
4.328,0.496,5,0,0,1.719
2.18,0.631,9,0,0,1.644
2.809,0.322,23,0,0,1.66
1.087,0.427,6,0,0,1.386
2.011,0.668,10,0,0,1.441
2.895,0.137,4,0,0,1.735
3.077,0.621,13,0,0,1.469
3.6,0.596,8,0,0,1.777
4.787,0.268,19,0,0,2.309
4.193,0.94,19,0,0,1.77
4.258,0.175,19,0,0,2.263
2.788,0.146,19,0,0,2.07
0.721,0.875,23,0,0,1.323
3.177,0.856,5,0,0,1.491
2.031,0.457,6,0,0,1.586
0.159,0.978,3,0,0,1.062
0.974,0.978,16,0,0,1.261
3.795,0.212,3,0,0,1.821
3.155,0.532,19,0,0,1.959
4.892,0.148,13,0,0,1.991
4.617,0.422,17,0,1,2.343
2.971,0.165,7,1,0,2.384
0.775,0.245,4,0,0,1.606
1.682,0.903,13,0,0,1.245
1.165,0.86,8,0,0,1.437
2.353,0.872,20,0,0,1.415
4.003,0.129,19,0,0,2.085
4.109,0.612,2,0,0,1.471
0.89,0.797,16,0,0,1.336
2.745,0.722,22,0,0,1.475
3.384,0.551,17,0,0,1.679
1.983,0.21,3,0,0,1.66
4.527,0.797,23,0,1,2.011
1.795,0.901,8,0,0,1.527
2.451,0.342,10,0,0,1.642
2.934,0.586,8,0,0,1.519
2.137,0.541,5,0,0,1.609
4.818,0.76,17,0,0,1.802
3.802,0.933,0,1,0,1.721
4.145,0.508,3,0,0,1.748
3.763,0.516,5,0,0,1.526
2.941,0.303,17,1,0,2.171
0.141,0.261,21,0,0,1.004
3.824,0.135,16,0,0,2.068
3.063,0.836,15,0,0,1.579
0.404,0.462,21,0,0,1.224
0.593,0.166,20,0,0,1.424
2.406,0.596,17,0,0,1.553
4.264,0.402,11,0,0,1.683
2.769,0.974,19,0,0,1.625
4.598,0.503,8,0,0,1.832
4.078,0.193,17,0,0,2.07
3.154,0.674,4,0,0,1.405
1.567,0.814,2,0,0,1.245
4.264,0.623,1,1,0,1.767
3.296,0.797,23,0,0,1.515
2.764,0.37,9,1,0,2.139
2.503,0.578,5,0,1,2.007
1.064,0.844,12,0,0,1.207
0.079,0.168,4,0,0,1.051
3.583,0.333,6,0,0,1.701
4.598,0.664,18,0,0,1.774
0.918,0.555,5,0,0,1.305
4.674,0.793,13,1,1,2.559
0.36,0.26,6,0,0,1.235
2.762,0.863,16,1,0,1.669
0.578,0.657,3,1,0,1.462
4.446,0.283,12,0,0,1.786
0.516,0.151,6,1,0,1.682
1.255,0.984,9,0,0,1.387
4.03,0.5,21,0,0,1.725
3.442,0.341,1,0,0,1.781
1.941,0.262,7,0,0,1.919
4.184,0.32,6,0,0,1.896
3.178,0.541,17,0,0,1.737
1.299,0.868,8,0,0,1.316
3.701,0.288,21,0,0,1.976
1.665,0.431,17,0,0,1.443
4.079,0.818,4,0,0,1.5
3.908,0.698,14,0,0,1.42
1.543,0.126,0,0,0,1.795
0.518,0.325,15,0,0,1.185
4.104,0.215,12,0,0,2.001
1.822,0.137,15,0,0,1.801
1.627,0.952,1,0,0,1.448
0.091,0.659,16,0,0,1.048
3.629,0.588,3,1,1,2.503
1.37,0.874,8,0,0,1.372
2.179,0.632,19,0,0,1.743
4.499,0.62,9,0,0,1.816
0.627,0.282,16,0,0,1.368
0.19,0.658,4,0,1,1.668
2.803,0.701,5,0,0,1.518
3.499,0.893,16,0,0,1.396
2.641,0.483,7,0,0,1.706
1.698,0.284,16,0,0,1.469
1.807,0.612,21,0,0,1.48
0.748,0.975,8,0,0,1.335
1.559,0.168,18,0,0,1.839
3.794,0.103,4,0,0,2.083
2.496,0.132,0,0,0,1.852
4.454,0.848,16,0,0,1.664
0.84,0.101,17,0,0,1.923
2.212,0.299,5,0,0,1.702
3.508,0.983,22,1,0,1.712
1.361,0.771,13,1,0,1.674
1.334,0.297,20,0,0,1.553
0.528,0.3,0,0,0,1.177
4.465,0.513,16,0,0,1.652
0.863,0.168,0,0,0,1.512
4.851,0.688,11,0,0,1.772
2.244,0.547,2,0,1,1.943
4.909,0.477,12,1,0,2.07
0.202,0.541,3,0,0,1.224
2.835,0.345,23,0,0,1.567
3.454,0.292,8,0,0,1.984
2.582,0.162,15,0,0,2.036
2.851,0.663,13,0,0,1.34
2.692,0.545,4,0,0,1.469
0.747,0.74,19,1,0,1.735
2.66,0.905,14,0,0,1.445
2.709,0.994,9,0,0,1.608
1.778,0.305,11,0,0,1.623
3.037,0.251,5,0,0,1.887
2.06,0.921,18,0,0,1.556
3.776,0.461,13,0,1,2.152
0.191,0.823,13,0,0,1.121
0.05,0.222,6,0,0,1.257
2.62,0.365,9,0,0,1.883
4.946,0.11,14,0,0,2.227
2.227,0.991,14,0,0,1.194
0.059,0.105,17,0,0,1.307
1.586,0.254,8,0,0,1.662
2.336,0.602,15,0,0,1.473
4.506,0.865,1,0,0,1.687
0.606,0.815,20,0,0,1.036
4.622,0.328,14,0,1,2.48
4.701,0.892,12,0,0,1.547
3.205,0.163,0,0,0,1.981
1.126,0.399,1,0,0,1.5
2.684,0.337,15,0,0,1.85
4.083,0.69,22,0,0,1.635
1.79,0.134,3,0,0,1.691
4.527,0.869,22,0,1,2.146
0.435,0.965,19,0,0,1.044
1.536,0.313,0,0,0,1.435
4.966,0.912,5,0,0,1.498
2.919,0.916,15,0,0,1.217
2.952,0.664,15,0,0,1.673
1.199,0.556,5,0,0,1.474
4.288,0.797,14,0,0,1.598
2.145,0.566,6,1,0,1.864
3.968,0.77,6,0,0,1.579
4.053,0.184,11,0,0,2.013
0.874,0.357,0,0,0,1.492
2.509,0.455,1,0,0,1.412
1.92,0.285,16,0,0,1.697
0.774,0.307,16,0,0,1.484
0.617,0.786,7,0,0,1.313
0.229,0.256,3,0,0,1.163
3.51,0.201,12,0,0,1.784
3.911,0.352,12,0,0,1.771
2.357,0.244,10,0,0,1.738
2.82,0.283,11,0,0,1.729
1.31,0.805,23,1,0,1.511
3.574,0.497,13,0,0,1.763
2.92,0.491,20,0,0,1.518
4.412,0.572,0,0,0,1.7
3.731,0.18,8,0,0,2.187
0.095,0.988,2,0,0,1.0
4.049,0.862,6,0,0,1.553
0.136,0.363,14,0,0,1.218
4.069,0.151,6,0,0,1.979
4.936,0.656,10,0,1,2.229
2.404,0.633,15,0,0,1.399
1.134,0.379,11,0,0,1.515
0.048,0.407,19,0,0,1.119
0.751,0.573,23,0,0,1.246
2.519,0.891,7,1,1,2.524
4.033,0.198,12,0,0,2.022
4.357,0.559,1,0,0,1.518
3.418,0.493,7,1,0,2.094
0.434,0.52,14,0,0,1.12
4.957,0.919,11,0,0,1.672
3.736,0.59,4,0,0,1.586
2.132,0.725,1,0,0,1.423
4.068,0.921,11,0,0,1.552
2.943,0.372,5,0,0,1.528
3.014,0.423,7,0,0,1.852
4.857,0.304,3,0,0,1.739
4.006,0.687,9,0,0,1.724
1.311,0.328,15,0,0,1.431
0.876,0.311,7,0,0,1.643
0.862,0.988,15,0,0,1.107
2.273,0.728,22,0,0,1.374
1.943,0.833,6,0,0,1.391
2.264,0.972,23,0,0,1.497
0.313,0.974,11,0,0,1.127
1.01,0.4,6,0,0,1.486
3.988,0.567,16,0,0,1.408
3.788,0.931,14,0,0,1.628
1.967,0.123,13,0,0,1.742
1.952,0.925,4,0,0,1.277
4.419,0.872,1,0,0,1.732
0.909,0.521,4,0,0,1.316
1.786,0.565,4,0,0,1.349
3.817,0.143,5,0,0,1.916
2.873,0.6,13,0,0,1.384
0.301,0.211,21,0,0,1.26
0.059,0.338,5,1,0,1.314
0.096,0.824,12,0,0,1.1
3.28,0.554,6,0,0,1.748
3.112,0.777,17,0,0,1.555
0.223,0.939,3,0,0,1.123
0.66,0.254,4,0,0,1.222
3.613,0.334,14,0,0,1.777
1.548,0.628,22,0,0,1.252
4.958,0.955,1,0,0,1.41
1.562,0.801,7,0,0,1.777
1.678,0.675,17,0,0,1.786
2.097,0.711,20,1,0,1.638
4.138,0.489,1,0,0,1.859
2.786,0.463,1,0,0,1.575
4.286,0.988,17,0,0,1.563
2.136,0.871,6,0,0,1.434
3.041,0.785,13,0,0,1.567
0.023,0.748,4,0,0,1.084
2.878,0.61,8,0,0,1.55
0.403,0.396,13,0,0,1.092
0.965,0.49,3,1,0,1.716
4.988,0.153,0,0,0,1.921
3.186,0.18,7,0,0,2.164
4.346,0.446,21,0,0,1.67
0.287,0.204,14,0,0,1.09
1.923,0.458,18,0,0,1.557
4.312,0.292,9,0,1,2.563
2.054,0.415,22,0,1,2.079
1.268,0.441,16,1,0,1.857
2.405,0.815,1,0,0,1.411
2.355,0.717,4,0,0,1.413
4.953,0.833,14,0,0,1.758
1.773,0.428,9,0,0,1.601
4.787,0.843,17,0,0,1.738
4.56,0.955,23,0,0,1.571
2.248,0.35,12,0,0,1.505
4.725,0.747,20,0,0,1.639
3.644,0.152,13,0,0,1.948
4.425,0.569,2,0,0,1.761
4.459,0.241,5,0,0,1.838
0.427,0.85,19,0,0,1.257
4.484,0.473,22,0,0,1.891
2.448,0.644,22,0,0,1.552
3.185,0.624,20,0,0,1.647
1.503,0.194,11,0,0,1.721
3.228,0.19,4,0,0,1.785
0.135,0.614,19,0,0,1.163
1.856,0.383,8,0,1,2.128
3.143,0.2,6,0,0,1.773
0.984,0.379,21,0,0,1.498
3.363,0.272,18,0,0,1.966
4.144,0.136,4,0,0,2.109
0.187,0.442,3,0,1,1.686
3.02,0.713,20,0,0,1.654
2.903,0.202,17,0,0,2.086
3.91,0.627,4,0,0,1.611
3.488,0.236,6,0,0,1.686
2.273,0.162,12,0,0,1.991
1.773,0.183,15,0,0,1.803
4.928,0.289,10,0,0,1.901
2.509,0.519,2,0,0,1.546
2.04,0.5,3,0,0,1.305
4.965,0.529,16,0,0,1.739
0.903,0.438,8,0,0,1.478
0.931,0.892,18,0,0,1.249
4.882,0.896,12,0,0,1.508
3.288,0.692,11,0,1,2.045
2.599,0.392,21,0,0,1.641
0.339,0.267,16,0,0,1.122
1.779,0.728,12,0,0,1.232
2.167,0.997,20,0,0,1.314
2.557,0.837,10,0,0,1.474
2.183,0.395,9,0,0,1.677
2.191,0.273,20,0,0,1.606
4.974,0.836,4,0,0,1.597
4.87,0.462,16,0,1,2.146
0.431,0.626,22,0,0,1.0
0.843,0.138,20,0,0,1.601
4.708,0.826,0,0,0,1.393
1.595,0.282,15,0,0,1.593
3.058,0.787,7,0,0,1.651
3.989,0.694,21,0,0,1.546
2.354,0.471,22,0,0,1.422
0.083,0.58,19,1,0,1.506
4.14,0.584,16,0,0,1.535
3.781,0.303,7,1,0,2.556
0.207,0.216,13,0,0,1.115
4.487,0.829,16,0,0,1.658
4.285,0.721,8,0,0,1.721
1.375,0.659,5,0,0,1.359
0.401,0.351,20,0,0,1.225
2.016,0.462,1,0,0,1.482
4.375,0.233,23,0,0,1.864
2.412,0.779,18,0,0,1.645
1.408,0.114,12,0,0,1.893
1.159,0.103,9,0,0,1.814
1.775,0.569,23,0,0,1.244
4.97,0.41,9,0,0,1.883
4.392,0.229,14,0,0,1.901
2.735,0.751,4,0,0,1.428
4.042,0.939,19,0,0,1.852
1.581,0.353,6,0,0,1.646
3.076,0.642,12,0,0,1.477
4.364,0.77,19,0,0,1.92
1.838,0.654,20,0,0,1.44
4.002,0.445,10,0,0,1.612
3.072,0.6,20,0,0,1.527
3.077,0.752,1,0,0,1.466
0.205,0.949,20,0,0,1.0
4.496,0.795,14,0,0,1.502
3.881,0.384,14,1,0,2.061
0.182,0.705,18,0,0,1.228
3.054,0.925,4,0,0,1.407
3.73,0.567,16,0,0,1.582
3.976,0.186,7,1,0,2.401
0.443,0.677,15,0,0,1.241
3.2,0.644,14,0,0,1.449
1.165,0.221,23,1,0,1.863
2.257,0.316,17,0,0,1.67
2.632,0.705,17,0,0,1.611
0.137,0.976,14,0,0,1.0
1.498,0.256,9,0,0,1.929
3.987,0.653,4,0,0,1.598
4.212,0.526,21,0,0,1.612
1.65,0.406,15,0,0,1.307
2.209,0.923,20,0,0,1.23
4.156,0.944,11,0,0,1.589
1.004,0.247,16,0,1,2.013
3.655,0.736,11,0,0,1.388
2.037,0.797,0,0,0,1.234
4.936,0.931,10,0,0,1.734
3.009,0.166,7,1,0,2.505
0.74,0.939,4,0,0,1.203
0.859,0.322,7,0,0,1.595
0.137,0.872,10,0,0,1.026
3.574,0.845,10,0,0,1.368
2.217,0.814,13,0,0,1.478
0.055,0.364,13,0,0,1.021
0.507,0.784,18,1,0,1.721
1.447,0.336,10,1,0,1.753
2.121,0.379,20,0,1,2.096
4.692,0.835,1,1,0,1.816
2.706,0.626,7,1,0,2.005
4.471,0.371,10,0,0,1.843
1.253,0.73,0,0,0,1.244
1.661,0.872,4,0,0,1.52
4.404,0.602,22,0,0,1.573
2.457,0.297,20,0,0,1.673
2.951,0.622,14,0,0,1.659
2.871,0.627,18,1,0,2.157
3.227,0.668,15,0,0,1.572
2.945,0.803,3,0,0,1.486
3.472,0.983,11,0,0,1.458
0.736,0.199,4,0,0,1.588
3.553,0.272,18,0,1,2.578
0.753,0.833,10,0,0,1.3
1.702,0.576,6,0,0,1.572
4.157,0.771,5,0,0,1.599
3.039,0.474,12,0,0,1.555
4.836,0.855,14,0,0,1.601
1.261,0.479,2,0,0,1.388
4.604,0.952,2,0,0,1.508
3.21,0.452,3,0,0,1.581
1.846,0.353,9,0,0,1.796
3.934,0.192,18,1,0,2.47
4.774,0.864,5,0,0,1.49
3.898,0.954,0,0,0,1.517
0.032,0.905,0,0,0,1.173
0.051,0.784,6,0,0,1.0
0.631,0.489,15,1,0,1.682
4.254,0.377,23,1,1,2.458
3.751,0.356,3,0,0,1.762
3.199,0.784,15,0,0,1.307
3.473,0.41,6,1,0,2.032
3.099,0.807,17,0,0,1.648
1.739,0.984,14,0,0,1.129
3.602,0.27,8,0,0,1.942
4.675,0.203,10,0,0,2.117
3.748,0.208,6,0,1,2.428
4.336,0.153,20,1,0,2.307
1.186,0.722,6,0,0,1.342
1.746,0.634,22,0,0,1.495
2.539,0.608,2,0,0,1.642
2.357,0.623,6,0,0,1.437
2.33,0.163,2,0,0,1.862
3.203,0.362,11,0,0,1.726
4.277,0.339,2,0,0,1.786
4.436,0.531,6,0,0,1.647
0.753,0.891,22,0,0,1.343
0.451,0.975,5,0,0,1.139
1.556,0.651,14,0,0,1.241
3.686,0.322,22,0,0,1.457
3.967,0.443,9,0,0,1.979
1.916,0.393,4,0,0,1.482
1.552,0.284,8,0,0,1.736
0.652,0.981,16,0,0,1.193
1.191,0.218,20,0,0,1.794
0.504,0.61,18,0,0,1.514
1.519,0.819,23,0,0,1.29
3.381,0.946,22,0,0,1.527
0.645,0.281,16,0,0,1.29
1.607,0.273,8,0,0,1.847
2.643,0.547,20,0,0,1.442
1.636,0.446,16,0,0,1.475
2.198,0.324,0,0,0,1.629
2.484,0.185,7,0,0,1.881
3.875,0.428,18,0,0,1.827
4.215,0.353,8,0,0,1.743
0.962,0.255,7,0,1,2.122
1.847,0.431,5,1,0,1.905
